Gene	Gene name	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
ENSG00000149591	TAGLN	liver cancer	0.0	0.0	0.0	12.0		0.02391		
ENSG00000149596	JPH2	liver cancer	0.0	0.0	4.0	8.0		0.01065		
ENSG00000149599	DUSP15	liver cancer	0.0	0.0	1.0	10.0				0.01466
ENSG00000149609	C20orf144	liver cancer	0.0	0.0	0.0	11.0				0.00154
ENSG00000149633	KIAA1755	liver cancer	0.0	3.0	7.0	2.0				0.2218
ENSG00000149636	DSN1	liver cancer	0.0	5.0	3.0	2.0			4.163e-05	
ENSG00000149639	SOGA1	liver cancer	0.0	5.0	4.0	3.0				0.002273
ENSG00000149646	CNBD2	liver cancer	6.0	6.0	0.0	0.0				0.0277
ENSG00000149654	CDH22	liver cancer	0.0	4.0	3.0	5.0		0.4319		
ENSG00000149657	LSM14B	liver cancer	0.0	2.0	3.0	7.0			3.607e-05	
ENSG00000149743	TRPT1	liver cancer	8.0	4.0	0.0	0.0				0.05837
ENSG00000149761	NUDT22	liver cancer	0.0	4.0	2.0	5.0				0.001726
ENSG00000149782	PLCB3	liver cancer	0.0	0.0	0.0	10.0			0.0001388	
ENSG00000149792	MRPL49	liver cancer	1.0	6.0	1.0	4.0				0.01561
ENSG00000149798	CDC42EP2	liver cancer	0.0	1.0	6.0	5.0			2.892e-05	
ENSG00000149806	FAU	liver cancer	1.0	5.0	3.0	3.0				0.1972
ENSG00000149809	TM7SF2	liver cancer	0.0	0.0	3.0	9.0		0.05979		
ENSG00000149823	VPS51	liver cancer	1.0	5.0	6.0	0.0				0.09721
ENSG00000149923	PPP4C	liver cancer	0.0	7.0	1.0	2.0				0.003281
ENSG00000149925	ALDOA	liver cancer	0.0	4.0	3.0	5.0			5.787e-05	
ENSG00000149929	HIRIP3	liver cancer	0.0	1.0	3.0	8.0		0.09551		
ENSG00000149930	TAOK2	liver cancer	3.0	2.0	3.0	3.0				0.06085
ENSG00000149932	TMEM219	liver cancer	0.0	1.0	1.0	9.0		0.1228		
ENSG00000149948	HMGA2	liver cancer	2.0	3.0	1.0	4.0				0.004052
ENSG00000149968	MMP3	liver cancer	2.0	5.0	4.0	0.0				5.265e-06
ENSG00000149972	CNTN5	liver cancer	0.0	4.0	1.0	6.0				0.03854
ENSG00000150051	MKX	liver cancer	6.0	3.0	1.0	2.0		0.09085		
ENSG00000150054	MPP7	liver cancer	0.0	0.0	1.0	10.0				0.009314
ENSG00000150093	ITGB1	liver cancer	2.0	1.0	1.0	6.0				0.016
ENSG00000150281	CTF1	liver cancer	0.0	9.0	3.0	0.0				0.173
ENSG00000150316	CWC15	liver cancer	0.0	3.0	2.0	7.0				0.1293
ENSG00000150347	ARID5B	liver cancer	1.0	4.0	0.0	6.0				0.01501
ENSG00000150394	CDH8	liver cancer	2.0	3.0	2.0	4.0				0.1828
ENSG00000150401	DCUN1D2	liver cancer	0.0	2.0	6.0	4.0				0.04327
ENSG00000150403	TMCO3	liver cancer	4.0	2.0	1.0	4.0			1.142e-05	
ENSG00000150433	TMEM218	liver cancer	0.0	1.0	3.0	8.0			1.929e-05	
ENSG00000150455	TIRAP	liver cancer	0.0	1.0	2.0	9.0				0.1266
ENSG00000150456	EEF1AKMT1	liver cancer	0.0	1.0	2.0	8.0		0.2239		
ENSG00000150457	LATS2	liver cancer	0.0	0.0	5.0	6.0		0.188		
ENSG00000150459	SAP18	liver cancer	0.0	5.0	5.0	0.0		0.3021		
ENSG00000150471	ADGRL3	liver cancer	1.0	4.0	0.0	6.0		0.08698		
ENSG00000150477	KIAA1328	liver cancer	0.0	5.0	5.0	2.0				0.0246
ENSG00000150510	FAM124A	liver cancer	0.0	0.0	1.0	11.0				0.0259
ENSG00000150527	MIA2	liver cancer	3.0	6.0	2.0	0.0		0.2482		
ENSG00000150540	HNMT	liver cancer	4.0	7.0	0.0	0.0		0.02287		
ENSG00000150556	LYPD6B	liver cancer	0.0	2.0	4.0	5.0				0.02011
ENSG00000150593	PDCD4	liver cancer	2.0	3.0	5.0	2.0				0.06373
ENSG00000150625	GPM6A	liver cancer	0.0	0.0	0.0	11.0		3.816e-05		
ENSG00000150627	WDR17	liver cancer	0.0	0.0	5.0	6.0		0.2073		
ENSG00000150636	CCDC102B	liver cancer	0.0	8.0	0.0	4.0				0.007873
ENSG00000150637	CD226	liver cancer	0.0	0.0	0.0	12.0		0.003681		
ENSG00000150656	CNDP1	liver cancer	0.0	0.0	1.0	10.0		0.00804		
ENSG00000150667	FSIP1	liver cancer	2.0	6.0	2.0	1.0				0.005169
ENSG00000150672	DLG2	liver cancer	0.0	0.0	1.0	9.0		0.009442		
ENSG00000150681	RGS18	liver cancer	0.0	4.0	4.0	3.0				0.1476
ENSG00000150687	PRSS23	liver cancer	0.0	0.0	4.0	8.0				0.01893
ENSG00000150712	MTMR12	liver cancer	9.0	2.0	0.0	1.0				0.06151
ENSG00000150753	CCT5	liver cancer	0.0	0.0	9.0	2.0			6.568e-11	
ENSG00000150760	DOCK1	liver cancer	1.0	1.0	3.0	7.0		0.4118		
ENSG00000150764	DIXDC1	liver cancer	0.0	2.0	5.0	4.0				0.2373
ENSG00000150768	DLAT	liver cancer	1.0	8.0	3.0	0.0			7.485e-05	
ENSG00000150776	NKAPD1	liver cancer	0.0	2.0	4.0	5.0			0.0002697	
ENSG00000150779	TIMM8B	liver cancer	0.0	1.0	5.0	6.0				0.04377
ENSG00000150782	IL18	liver cancer	5.0	0.0	0.0	5.0				0.1649
ENSG00000150783	TEX12	liver cancer	0.0	0.0	0.0	12.0		0.2034		
ENSG00000150787	PTS	liver cancer	1.0	1.0	6.0	1.0				0.02382
ENSG00000150867	PIP4K2A	liver cancer	2.0	6.0	2.0	0.0				0.00156
ENSG00000150873	C2orf50	liver cancer	0.0	0.0	0.0	10.0		0.3549		
ENSG00000150893	FREM2	liver cancer	0.0	12.0	0.0	0.0				0.1622
ENSG00000150907	FOXO1	liver cancer	0.0	7.0	5.0	0.0	0.0003737			
ENSG00000150938	CRIM1	liver cancer	0.0	0.0	2.0	7.0				0.1875
ENSG00000150961	SEC24D	liver cancer	12.0	0.0	0.0	0.0				0.1933
ENSG00000150967	ABCB9	liver cancer	0.0	3.0	7.0	2.0				0.02668
ENSG00000150977	RILPL2	liver cancer	0.0	4.0	6.0	2.0		0.2179		
ENSG00000150990	DHX37	liver cancer	0.0	6.0	3.0	3.0			9.543e-10	
ENSG00000150991	UBC	liver cancer	2.0	9.0	0.0	0.0				0.006349
ENSG00000150995	ITPR1	liver cancer	0.0	1.0	1.0	8.0		0.16		
ENSG00000151006	PRSS53	liver cancer	1.0	2.0	3.0	5.0				0.1838
ENSG00000151014	NOCT	liver cancer	0.0	1.0	3.0	7.0				0.3242
ENSG00000151023	ENKUR	liver cancer	0.0	0.0	0.0	10.0				0.01385
ENSG00000151025	GPR158	liver cancer	0.0	1.0	2.0	9.0				0.04733
ENSG00000151062	CACNA2D4	liver cancer	0.0	7.0	4.0	1.0				0.01098
ENSG00000151065	DCP1B	liver cancer	7.0	5.0	0.0	0.0				0.08943
ENSG00000151067	CACNA1C	liver cancer	0.0	0.0	0.0	12.0		0.04675		
ENSG00000151090	THRB	liver cancer	0.0	1.0	1.0	10.0		0.01929		
ENSG00000151092	NGLY1	liver cancer	8.0	2.0	1.0	0.0			1.962e-06	
ENSG00000151093	OXSM	liver cancer	8.0	4.0	0.0	0.0				0.002146
ENSG00000151116	UEVLD	liver cancer	4.0	7.0	0.0	1.0				0.00138
ENSG00000151117	TMEM86A	liver cancer	0.0	0.0	1.0	11.0		0.04048		
ENSG00000151131	NOPCHAP1	liver cancer	0.0	3.0	2.0	7.0				0.1102
ENSG00000151135	TMEM263	liver cancer	0.0	0.0	3.0	9.0			0.0007841	
ENSG00000151148	UBE3B	liver cancer	5.0	7.0	0.0	0.0				0.04925
ENSG00000151150	ANK3	liver cancer	0.0	1.0	0.0	9.0				0.3471
ENSG00000151151	IPMK	liver cancer	0.0	4.0	2.0	6.0				0.00139
ENSG00000151164	RAD9B	liver cancer	0.0	8.0	1.0	3.0				0.05438
ENSG00000151176	PLBD2	liver cancer	0.0	8.0	0.0	3.0				0.005917
ENSG00000151224	MAT1A	liver cancer	3.0	0.0	2.0	6.0		0.002027		
ENSG00000151229	SLC2A13	liver cancer	0.0	1.0	2.0	9.0				0.04059
ENSG00000151239	TWF1	liver cancer	0.0	3.0	2.0	7.0			0.0001534	
ENSG00000151240	DIP2C	liver cancer	2.0	9.0	1.0	0.0		0.02164		
ENSG00000151247	EIF4E	liver cancer	0.0	6.0	1.0	3.0				2.03e-05
ENSG00000151276	MAGI1	liver cancer	0.0	0.0	2.0	9.0		0.001457		
ENSG00000151287	TEX30	liver cancer	0.0	1.0	1.0	10.0				0.07491
ENSG00000151292	CSNK1G3	liver cancer	1.0	9.0	1.0	1.0				0.003123
ENSG00000151304	SRFBP1	liver cancer	3.0	7.0	0.0	1.0				0.005074
ENSG00000151320	AKAP6	liver cancer	0.0	0.0	0.0	12.0		0.000141		
ENSG00000151322	NPAS3	liver cancer	0.0	0.0	0.0	11.0		0.01141		
ENSG00000151327	FAM177A1	liver cancer	1.0	2.0	0.0	9.0				0.004642
ENSG00000151332	MBIP	liver cancer	0.0	1.0	3.0	7.0				0.2706
ENSG00000151338	MIPOL1	liver cancer	1.0	5.0	4.0	1.0				0.0004613
ENSG00000151353	TMEM18	liver cancer	8.0	3.0	1.0	0.0				0.0127
ENSG00000151364	KCTD14	liver cancer	0.0	0.0	0.0	12.0				0.002038
ENSG00000151365	THRSP	liver cancer	3.0	5.0	1.0	3.0		0.01587		
ENSG00000151366	NDUFC2	liver cancer	0.0	8.0	2.0	1.0				0.1597
ENSG00000151376	ME3	liver cancer	0.0	1.0	2.0	9.0				0.05012
ENSG00000151388	ADAMTS12	liver cancer	0.0	3.0	3.0	5.0				0.02598
ENSG00000151413	NUBPL	liver cancer	1.0	6.0	2.0	1.0		0.1671		
ENSG00000151414	NEK7	liver cancer	2.0	1.0	3.0	5.0				0.02144
ENSG00000151422	FER	liver cancer	3.0	8.0	0.0	0.0				0.06807
ENSG00000151445	VIPAS39	liver cancer	1.0	2.0	2.0	7.0			1.062e-06	
ENSG00000151458	ANKRD50	liver cancer	0.0	4.0	3.0	5.0				0.2724
ENSG00000151465	CDC123	liver cancer	1.0	9.0	2.0	0.0			3.156e-07	
ENSG00000151466	SCLT1	liver cancer	0.0	11.0	1.0	0.0				0.00133
ENSG00000151470	C4orf33	liver cancer	0.0	0.0	1.0	11.0				0.05817
ENSG00000151474	FRMD4A	liver cancer	0.0	1.0	1.0	10.0				0.006211
ENSG00000151490	PTPRO	liver cancer	0.0	0.0	0.0	12.0				0.005926
ENSG00000151491	EPS8	liver cancer	4.0	5.0	1.0	0.0				0.05812
ENSG00000151498	ACAD8	liver cancer	2.0	10.0	0.0	0.0				0.2532
ENSG00000151500	THYN1	liver cancer	7.0	5.0	0.0	0.0				0.2125
ENSG00000151502	VPS26B	liver cancer	0.0	0.0	3.0	9.0				0.05293
ENSG00000151532	VTI1A	liver cancer	0.0	7.0	0.0	5.0			6.503e-05	
ENSG00000151552	QDPR	liver cancer	0.0	0.0	0.0	11.0		0.003288		
ENSG00000151553	FHIP2A	liver cancer	0.0	3.0	4.0	4.0		0.07975		
ENSG00000151572	ANO4	liver cancer	0.0	1.0	0.0	8.0				0.03764
ENSG00000151575	TEX9	liver cancer	0.0	10.0	2.0	0.0				0.01543
ENSG00000151576	QTRT2	liver cancer	1.0	3.0	5.0	3.0				0.005819
ENSG00000151611	MMAA	liver cancer	1.0	2.0	5.0	4.0		0.001315		
ENSG00000151612	ZNF827	liver cancer	2.0	5.0	4.0	1.0				0.3774
ENSG00000151617	EDNRA	liver cancer	1.0	2.0	3.0	5.0				0.03201
ENSG00000151623	NR3C2	liver cancer	8.0	4.0	0.0	0.0		0.01041		
ENSG00000151632	AKR1C2	liver cancer	6.0	2.0	0.0	2.0				0.0286
ENSG00000151640	DPYSL4	liver cancer	7.0	4.0	0.0	0.0				8.355e-05
ENSG00000151650	VENTX	liver cancer	0.0	8.0	2.0	2.0				0.2543
ENSG00000151651	ADAM8	liver cancer	0.0	3.0	3.0	3.0				0.05586
ENSG00000151655	ITIH2	liver cancer	0.0	0.0	0.0	11.0	0.0001484			
ENSG00000151665	PIGF	liver cancer	0.0	0.0	0.0	10.0			1.386e-05	
ENSG00000151687	ANKAR	liver cancer	1.0	10.0	0.0	0.0				0.1637
ENSG00000151689	INPP1	liver cancer	1.0	6.0	2.0	3.0				0.04442
ENSG00000151690	MFSD6	liver cancer	0.0	7.0	3.0	2.0				0.01779
ENSG00000151692	RNF144A	liver cancer	2.0	3.0	1.0	6.0				7.044e-06
ENSG00000151693	ASAP2	liver cancer	2.0	4.0	1.0	4.0				0.03062
ENSG00000151694	ADAM17	liver cancer	1.0	3.0	5.0	1.0				0.002118
ENSG00000151702	FLI1	liver cancer	0.0	0.0	2.0	9.0		0.1335		
ENSG00000151704	KCNJ1	liver cancer	0.0	1.0	2.0	9.0				0.03012
ENSG00000151715	TMEM45B	liver cancer	6.0	5.0	1.0	0.0				0.1166
ENSG00000151718	WWC2	liver cancer	1.0	9.0	0.0	2.0		0.2054		
ENSG00000151726	ACSL1	liver cancer	9.0	1.0	0.0	2.0		0.001819		
ENSG00000151729	SLC25A4	liver cancer	1.0	6.0	3.0	0.0		0.08254		
ENSG00000151743	AMN1	liver cancer	0.0	0.0	0.0	12.0				0.008596
ENSG00000151746	BICD1	liver cancer	1.0	9.0	1.0	0.0				1.896e-06
ENSG00000151748	SAV1	liver cancer	0.0	2.0	3.0	6.0		0.001443		
ENSG00000151773	CCDC122	liver cancer	0.0	2.0	4.0	6.0				0.1303
ENSG00000151778	SERP2	liver cancer	0.0	2.0	1.0	8.0				0.2848
ENSG00000151779	NBAS	liver cancer	5.0	4.0	2.0	1.0			0.0001096	
ENSG00000151789	ZNF385D	liver cancer	0.0	1.0	2.0	9.0				0.08203
ENSG00000151790	TDO2	liver cancer	0.0	7.0	4.0	1.0		0.1184		
ENSG00000151806	GUF1	liver cancer	0.0	7.0	3.0	0.0				0.05586
ENSG00000151835	SACS	liver cancer	2.0	10.0	0.0	0.0				0.002053
ENSG00000151846	PABPC3	liver cancer	0.0	2.0	3.0	6.0				0.008762
ENSG00000151882	CCL28	liver cancer	0.0	0.0	1.0	10.0				0.001199
ENSG00000151883	PARP8	liver cancer	0.0	0.0	2.0	9.0				0.008862
ENSG00000151892	GFRA1	liver cancer	1.0	4.0	1.0	5.0		0.002346		
ENSG00000151914	DST	liver cancer	0.0	5.0	4.0	3.0		0.05781		
ENSG00000151917	BEND6	liver cancer	0.0	0.0	1.0	9.0				0.1166
ENSG00000151929	BAG3	liver cancer	1.0	4.0	3.0	4.0				0.004514
ENSG00000151952	TMEM132D	liver cancer	0.0	0.0	0.0	12.0				0.1188
ENSG00000151967	SCHIP1	liver cancer	1.0	2.0	3.0	4.0				0.004564
ENSG00000152049	KCNE4	liver cancer	0.0	6.0	3.0	3.0				0.04535
ENSG00000152056	AP1S3	liver cancer	0.0	0.0	3.0	9.0				0.001655
ENSG00000152061	RABGAP1L	liver cancer	0.0	0.0	0.0	9.0				0.08547
ENSG00000152082	MZT2B	liver cancer	0.0	2.0	4.0	6.0			0.0009649	
ENSG00000152086	TUBA3E	liver cancer	0.0	0.0	2.0	10.0				0.006806
ENSG00000152102	FAM168B	liver cancer	0.0	0.0	0.0	10.0				0.01596
ENSG00000152104	PTPN14	liver cancer	1.0	8.0	2.0	0.0				0.1264
ENSG00000152127	MGAT5	liver cancer	0.0	8.0	1.0	1.0				0.00445
ENSG00000152128	TMEM163	liver cancer	0.0	0.0	0.0	11.0				0.006083
ENSG00000152133	GPATCH11	liver cancer	2.0	4.0	2.0	4.0				0.004582
ENSG00000152137	HSPB8	liver cancer	0.0	8.0	3.0	1.0			0.0002982	
ENSG00000152147	GEMIN6	liver cancer	0.0	3.0	4.0	5.0				0.00382
ENSG00000152154	TMEM178A	liver cancer	0.0	0.0	0.0	12.0		0.00324		
ENSG00000152193	OBI1	liver cancer	0.0	2.0	6.0	4.0				0.002831
ENSG00000152207	CYSLTR2	liver cancer	5.0	7.0	0.0	0.0				0.1106
ENSG00000152213	ARL11	liver cancer	2.0	3.0	1.0	5.0				0.01116
ENSG00000152217	SETBP1	liver cancer	0.0	0.0	4.0	8.0				0.1906
ENSG00000152219	ARL14EP	liver cancer	0.0	9.0	1.0	2.0			0.0005258	
ENSG00000152223	EPG5	liver cancer	7.0	4.0	1.0	0.0				0.05583
ENSG00000152229	PSTPIP2	liver cancer	0.0	0.0	0.0	11.0		0.01168		
ENSG00000152234	ATP5F1A	liver cancer	9.0	0.0	1.0	0.0				0.01888
ENSG00000152240	HAUS1	liver cancer	5.0	5.0	0.0	0.0			0.0002453	
ENSG00000152242	C18orf25	liver cancer	1.0	8.0	3.0	0.0			0.0003863	
ENSG00000152253	SPC25	liver cancer	0.0	0.0	1.0	11.0			4.741e-06	
ENSG00000152256	PDK1	liver cancer	5.0	5.0	1.0	1.0				0.01016
ENSG00000152291	TGOLN2	liver cancer	10.0	2.0	0.0	0.0				0.0055
ENSG00000152292	SH2D6	liver cancer	3.0	4.0	1.0	4.0				0.007954
ENSG00000152315	KCNK13	liver cancer	0.0	0.0	0.0	12.0				0.03557
ENSG00000152348	ATG10	liver cancer	0.0	0.0	4.0	5.0			3.216e-05	
ENSG00000152359	POC5	liver cancer	9.0	1.0	1.0	1.0			1.604e-07	
ENSG00000152377	SPOCK1	liver cancer	3.0	4.0	3.0	2.0				0.00583
ENSG00000152380	FAM151B	liver cancer	0.0	6.0	4.0	2.0				0.02635
ENSG00000152382	TADA1	liver cancer	0.0	6.0	5.0	1.0				0.005986
ENSG00000152402	GUCY1A2	liver cancer	3.0	5.0	1.0	0.0		0.01234		
ENSG00000152404	CWF19L2	liver cancer	0.0	0.0	3.0	9.0				0.08779
ENSG00000152409	JMY	liver cancer	2.0	2.0	3.0	4.0		0.02097		
ENSG00000152413	HOMER1	liver cancer	0.0	0.0	0.0	10.0				0.002
ENSG00000152422	XRCC4	liver cancer	6.0	1.0	1.0	2.0				0.001438
ENSG00000152433	ZNF547	liver cancer	0.0	4.0	4.0	4.0				0.3182
ENSG00000152439	ZNF773	liver cancer	0.0	1.0	4.0	5.0				0.03211
ENSG00000152443	ZNF776	liver cancer	1.0	11.0	0.0	0.0				0.1619
ENSG00000152454	ZNF256	liver cancer	0.0	6.0	1.0	4.0				0.3034
ENSG00000152455	SUV39H2	liver cancer	0.0	0.0	2.0	9.0			2.011e-06	
ENSG00000152463	OLAH	liver cancer	1.0	3.0	2.0	6.0		0.07115		
ENSG00000152464	RPP38	liver cancer	0.0	3.0	3.0	5.0			0.000146	
ENSG00000152465	NMT2	liver cancer	0.0	5.0	7.0	0.0				0.0711
ENSG00000152467	ZSCAN1	liver cancer	0.0	1.0	2.0	9.0		0.01967		
ENSG00000152475	ZNF837	liver cancer	0.0	5.0	2.0	3.0		0.01018		
ENSG00000152484	USP12	liver cancer	0.0	5.0	4.0	3.0		0.1793		
ENSG00000152492	CCDC50	liver cancer	0.0	1.0	3.0	8.0			2.476e-05	
ENSG00000152495	CAMK4	liver cancer	0.0	3.0	2.0	6.0		0.0007663		
ENSG00000152518	ZFP36L2	liver cancer	1.0	3.0	1.0	6.0				0.1415
ENSG00000152520	PAN3	liver cancer	0.0	2.0	6.0	4.0				0.08166
ENSG00000152556	PFKM	liver cancer	3.0	9.0	0.0	0.0				0.005928
ENSG00000152580	IGSF10	liver cancer	3.0	8.0	1.0	0.0				0.09816
ENSG00000152582	SPEF2	liver cancer	0.0	0.0	0.0	12.0				0.0008112
ENSG00000152583	SPARCL1	liver cancer	0.0	0.0	0.0	9.0		0.001628		
ENSG00000152595	MEPE	liver cancer	0.0	7.0	2.0	3.0		0.1906		
ENSG00000152601	MBNL1	liver cancer	0.0	7.0	4.0	1.0				0.02754
ENSG00000152620	NADK2	liver cancer	7.0	2.0	1.0	0.0		0.004057		
ENSG00000152661	GJA1	liver cancer	0.0	0.0	2.0	10.0				0.1267
ENSG00000152669	CCNO	liver cancer	0.0	0.0	0.0	12.0				0.003181
ENSG00000152670	DDX4	liver cancer	0.0	0.0	0.0	11.0				0.3029
ENSG00000152683	SLC30A6	liver cancer	0.0	1.0	1.0	10.0			9.58e-06	
ENSG00000152684	PELO	liver cancer	0.0	1.0	4.0	7.0				0.01709
ENSG00000152700	SAR1B	liver cancer	1.0	5.0	2.0	3.0	0.0006586			
ENSG00000152749	GPR180	liver cancer	1.0	2.0	4.0	3.0				0.003754
ENSG00000152760	DYNLT5	liver cancer	0.0	0.0	2.0	10.0				0.1397
ENSG00000152766	ANKRD22	liver cancer	0.0	4.0	4.0	4.0				0.02394
ENSG00000152778	IFIT5	liver cancer	0.0	0.0	0.0	12.0		0.0288		
ENSG00000152795	HNRNPDL	liver cancer	0.0	7.0	5.0	0.0				0.006298
ENSG00000152804	HHEX	liver cancer	0.0	0.0	0.0	12.0			0.0006228	
ENSG00000152818	UTRN	liver cancer	1.0	0.0	0.0	11.0				0.003987
ENSG00000152822	GRM1	liver cancer	0.0	0.0	1.0	10.0				0.1095
ENSG00000152894	PTPRK	liver cancer	0.0	2.0	5.0	5.0		0.3267		
ENSG00000152904	GGPS1	liver cancer	0.0	0.0	4.0	8.0			0.0006694	
ENSG00000152910	CNTNAP4	liver cancer	0.0	4.0	2.0	6.0				0.01546
ENSG00000152932	RAB3C	liver cancer	0.0	1.0	0.0	10.0				0.008727
ENSG00000152939	MARVELD2	liver cancer	0.0	2.0	5.0	5.0				0.2492
ENSG00000152942	RAD17	liver cancer	3.0	1.0	2.0	6.0				0.007753
ENSG00000152944	MED21	liver cancer	0.0	9.0	2.0	0.0				0.007185
ENSG00000152952	PLOD2	liver cancer	0.0	7.0	4.0	1.0			7.635e-10	
ENSG00000152969	JAKMIP1	liver cancer	0.0	1.0	1.0	10.0		0.06159		
ENSG00000152977	ZIC1	liver cancer	0.0	3.0	4.0	5.0				0.09318
ENSG00000152990	ADGRA3	liver cancer	0.0	1.0	0.0	10.0		0.08146		
ENSG00000153002	CPB1	liver cancer	0.0	0.0	0.0	10.0				0.0006256
ENSG00000153006	SREK1IP1	liver cancer	0.0	1.0	0.0	11.0			0.0009031	
ENSG00000153012	LGI2	liver cancer	0.0	0.0	0.0	11.0				0.02722
ENSG00000153015	CWC27	liver cancer	0.0	0.0	4.0	8.0			5.271e-06	
ENSG00000153037	SRP19	liver cancer	8.0	3.0	0.0	1.0				0.00198
ENSG00000153044	CENPH	liver cancer	0.0	1.0	2.0	7.0			5.225e-05	
ENSG00000153046	CDYL	liver cancer	4.0	3.0	1.0	2.0			0.0002205	
ENSG00000153048	CARHSP1	liver cancer	2.0	7.0	1.0	2.0				0.0857
ENSG00000153064	BANK1	liver cancer	0.0	1.0	2.0	9.0		0.04891		
ENSG00000153066	TXNDC11	liver cancer	0.0	8.0	0.0	3.0		0.1828		
ENSG00000153071	DAB2	liver cancer	0.0	0.0	1.0	11.0			7.38e-06	
ENSG00000153086	ACMSD	liver cancer	0.0	4.0	2.0	6.0		0.004405		
ENSG00000153094	BCL2L11	liver cancer	0.0	12.0	0.0	0.0		0.1054		
ENSG00000153107	ANAPC1	liver cancer	0.0	1.0	0.0	11.0				0.0002157
ENSG00000153113	CAST	liver cancer	0.0	5.0	1.0	5.0				0.3786
ENSG00000153130	SCOC	liver cancer	0.0	4.0	7.0	1.0				0.008995
ENSG00000153132	CLGN	liver cancer	0.0	0.0	0.0	10.0				0.003735
ENSG00000153140	CETN3	liver cancer	0.0	1.0	3.0	8.0			0.0002222	
ENSG00000153147	SMARCA5	liver cancer	5.0	1.0	0.0	6.0			0.0001611	
ENSG00000153162	BMP6	liver cancer	2.0	8.0	0.0	0.0				0.04663
ENSG00000153165	RGPD3	liver cancer	1.0	4.0	2.0	4.0		0.1259		
ENSG00000153179	RASSF3	liver cancer	7.0	5.0	0.0	0.0				0.002546
ENSG00000153187	HNRNPU	liver cancer	2.0	10.0	0.0	0.0			8.88e-05	
ENSG00000153201	RANBP2	liver cancer	1.0	6.0	1.0	3.0				0.0547
ENSG00000153207	AHCTF1	liver cancer	0.0	3.0	3.0	6.0				0.0312
ENSG00000153208	MERTK	liver cancer	7.0	2.0	1.0	2.0				0.1072
ENSG00000153214	TMEM87B	liver cancer	0.0	4.0	4.0	3.0			0.0004724	
ENSG00000153233	PTPRR	liver cancer	2.0	6.0	3.0	0.0		0.005442		
ENSG00000153234	NR4A2	liver cancer	5.0	3.0	2.0	1.0				0.2301
ENSG00000153237	CCDC148	liver cancer	0.0	0.0	0.0	11.0		0.1234		
ENSG00000153246	PLA2R1	liver cancer	0.0	0.0	0.0	12.0		0.09714		
ENSG00000153253	SCN3A	liver cancer	0.0	3.0	2.0	7.0		0.0004955		
ENSG00000153283	CD96	liver cancer	0.0	0.0	0.0	11.0		0.02124		
ENSG00000153292	ADGRF1	liver cancer	0.0	0.0	3.0	8.0				0.07763
ENSG00000153303	FRMD1	liver cancer	0.0	0.0	0.0	9.0				0.0002579
ENSG00000153310	CYRIB	liver cancer	0.0	0.0	10.0	2.0			3.02e-06	
ENSG00000153317	ASAP1	liver cancer	4.0	6.0	2.0	0.0			5.63e-08	
ENSG00000153339	TRAPPC8	liver cancer	0.0	1.0	1.0	10.0		0.09678		
ENSG00000153391	INO80C	liver cancer	1.0	7.0	0.0	3.0				0.001724
ENSG00000153395	LPCAT1	liver cancer	2.0	2.0	2.0	6.0			1.877e-08	
ENSG00000153404	PLEKHG4B	liver cancer	0.0	6.0	1.0	5.0		0.359		
ENSG00000153406	NMRAL1	liver cancer	8.0	4.0	0.0	0.0		0.1053		
ENSG00000153443	UBALD1	liver cancer	0.0	4.0	6.0	2.0		0.131		
ENSG00000153446	C16orf89	liver cancer	0.0	0.0	0.0	11.0				0.02671
ENSG00000153485	TMEM251	liver cancer	0.0	0.0	0.0	12.0			6.143e-07	
ENSG00000153487	ING1	liver cancer	0.0	1.0	2.0	8.0				0.336
ENSG00000153498	SPACA7	liver cancer	0.0	0.0	0.0	12.0		0.03969		
ENSG00000153531	ADPRHL1	liver cancer	0.0	0.0	0.0	11.0			2.555e-05	
ENSG00000153558	FBXL2	liver cancer	0.0	6.0	1.0	2.0				0.01097
ENSG00000153561	RMND5A	liver cancer	2.0	10.0	0.0	0.0		0.1522		
ENSG00000153563	CD8A	liver cancer	0.0	0.0	0.0	11.0		0.01033		
ENSG00000153574	RPIA	liver cancer	0.0	6.0	2.0	4.0			1.459e-05	
ENSG00000153707	PTPRD	liver cancer	0.0	0.0	3.0	9.0				0.1846
ENSG00000153714	LURAP1L	liver cancer	0.0	0.0	0.0	12.0		0.1485		
ENSG00000153721	CNKSR3	liver cancer	2.0	6.0	1.0	1.0		0.1373		
ENSG00000153767	GTF2E1	liver cancer	5.0	1.0	1.0	4.0				0.004356
ENSG00000153774	CFDP1	liver cancer	0.0	2.0	4.0	6.0				0.00581
ENSG00000153786	ZDHHC7	liver cancer	1.0	0.0	2.0	8.0			0.0004202	
ENSG00000153789	CIBAR2	liver cancer	0.0	0.0	0.0	12.0		0.1126		
ENSG00000153814	JAZF1	liver cancer	0.0	1.0	6.0	5.0				0.2742
ENSG00000153815	CMIP	liver cancer	1.0	8.0	2.0	1.0				0.02275
ENSG00000153822	KCNJ16	liver cancer	1.0	2.0	3.0	6.0				0.0004383
ENSG00000153823	PID1	liver cancer	7.0	1.0	0.0	3.0		0.0121		
ENSG00000153827	TRIP12	liver cancer	0.0	0.0	4.0	8.0			0.0003599	
